LATITUDE,LONGITUDE,PARCELNO,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.54983718,-80.37877827,3.06019E+12,5259,2605,3937,7189.3,17283.2,6671.1,102673.5,54720.6,5269.6,2,0,5,2,270000
25.54996462,-80.38101737,3.06924E+12,5229,3293,1089,7198.4,17973.3,7359.1,103091.7,54987.9,6007.3,1,0,5,2,366500
25.54997966,-80.37832337,3.06019E+12,5391,3005,1760,7138.8,17171.2,6511.8,102543.2,54615.4,5118.9,2,0,6,2,327500
25.55020466,-80.38186815,3.06924E+12,5000,3293,1089,7176,18256.4,7508.4,103191.1,55029.6,6265.6,1,0,3,2,364000
25.55025843,-80.37832649,3.06019E+12,5186,3005,2400,7042.9,17208.7,6486.4,102476.3,54535.1,5121.4,2,0,9,2,328000
25.55027602,-80.38054554,3.06924E+12,6374,3293,3695,7089.4,17863.3,7157.1,102903,54823,5830.9,0,0,2,2,372600
25.55034202,-80.38186908,3.06924E+12,5000,2552,2506,7126.7,18276.3,7460.9,103151.5,54984.2,6267.5,0,0,3,2,322000
25.5503434,-80.38156642,3.06924E+12,5000,3293,2440,7111.4,18184.6,7430.7,103090.9,54943,6167.6,0,0,4,2,366500
25.5504326,-80.38054991,3.06924E+12,5000,2176,110,7039.7,17889.9,7142.5,102863.3,54777.4,5833.6,0,0,2,2,301000
25.55048081,-80.38156742,3.06924E+12,5000,3131,110,7062,18204.7,7383.1,103051.2,54897.5,6169.7,0,0,4,2,367000
25.55057007,-80.38055118,3.06924E+12,5000,2605,110,6990,17910.4,7128.2,102823.6,54731.9,5835.7,0,0,4,2,318000
25.55057725,-80.38310152,3.06924E+12,5000,2176,5095,7098.2,18696.9,7499.6,103324.5,55061.8,6700.2,0,0,6,2,296000
25.55057867,-80.38325849,3.06924E+12,5372,3293,2590,7109.7,18742.6,7518.1,103355.1,55083,6750,0,0,8,2,380000
25.55057883,-80.38295058,3.06924E+12,5000,2605,1210,7087,18651.3,7481.3,103293.9,55040.5,6650.5,0,0,9,2,320500
25.55058042,-80.38279966,3.06924E+12,5000,2552,506,7076.2,18605.6,7463.3,103263.3,55019.4,6600.8,0,0,6,2,324500
25.55058199,-80.38264876,3.06924E+12,5000,3293,2110,7065.8,18560,7445.7,103232.7,54998.2,6551.1,0,0,6,2,370000
25.55058356,-80.38249786,3.06924E+12,5000,2176,2110,7055.6,18514.4,7428.3,103202.1,54977.1,6501.4,0,0,5,2,302900
25.55058833,-80.38233698,3.06924E+12,5640,2552,2590,7044.3,18469.8,7408.5,103166.7,54952.7,6445.2,0,0,7,2,338000
25.55061669,-80.38187073,3.06924E+12,5000,3293,2440,7028.1,18316.2,7365.9,103072.2,54893.3,6271.4,0,0,5,2,364000
25.55075403,-80.38187147,3.06924E+12,5000,2176,218,6978.9,18336.3,7318.5,103032.5,54847.9,6273.3,1,0,2,2,296000
25.55075565,-80.38156919,3.06924E+12,5000,3293,2440,6963.2,18245.1,7287.8,102971.9,54806.5,6173.6,0,0,9,2,366000
25.55084511,-80.38055347,3.06924E+12,5000,3131,2110,6890.5,17951.8,7100.5,102744.1,54640.7,5839.8,0,0,8,2,367000
25.55084695,-80.38326111,3.06924E+12,5369,2552,2590,7012.6,18782.1,7425.6,103276.4,54992.8,6754.2,0,0,8,2,334500
25.55085168,-80.38310424,3.06924E+12,5000,3131,2110,7001,18736.5,7406.8,103245.7,54971.5,6704.4,0,0,7,2,362000
25.55085327,-80.3829533,3.06924E+12,5000,2176,110,6989.7,18690.9,7388.4,103215.1,54950.2,6654.7,0,0,6,2,296000
25.55085486,-80.38280239,3.06924E+12,5000,3293,2110,6978.7,18645.4,7370.2,103184.4,54929,6605,0,0,8,2,374200
25.55085646,-80.38265151,3.06924E+12,5000,2176,110,6968.1,18599.9,7352.3,103153.8,54907.8,6555.3,0,0,5,2,296000
25.55085703,-80.38233902,3.06924E+12,5688,2605,7810,6950.7,18501.7,7321.6,103097.6,54870.2,6448,0,0,8,2,330100
25.55085805,-80.38250063,3.06924E+12,5000,2552,2110,6957.8,18554.4,7334.7,103123.2,54886.6,6505.6,0,0,5,2,322000
25.55091079,-80.38186926,3.06924E+12,6394,2605,3310,6914.3,18356.5,7256.4,102980.5,54788.3,6275.2,0,0,3,2,328000
25.55091311,-80.38157274,3.06924E+12,6442,2463,352,6901.7,18265.4,7231.4,102929.6,54754.7,6175.6,0,0,1,2,324000
25.55098221,-80.38055482,3.06924E+12,5001,2176,2110,6840.8,17972.7,7087.1,102704.4,54595.1,5841.8,0,0,5,2,305000
25.55118911,-80.38056008,3.06924E+12,11171,3131,2270,6712.8,17993.6,6998,102622,54489.6,5843.9,0,0,8,2,389000
25.55124246,-80.38342655,3.06924E+12,5674,2605,2590,6880.8,18885.5,7308.9,103192.6,54881.2,6808.9,0,0,7,2,320000
25.55126352,-80.38327496,3.06924E+12,5028,2552,2590,6868.3,18846.8,7289.1,103161.3,54859.4,6765.5,0,0,10,2,324000
25.55126355,-80.38312354,3.06924E+12,5000,3293,34440,6856.4,18801.3,7269.9,103130.6,54838,6715.8,0,0,8,2,379500
25.55126514,-80.38297259,3.06924E+12,5000,2176,2110,6844.8,18755.9,7251,103099.9,54816.7,6666.1,0,0,6,2,303000
25.55126674,-80.38282168,3.06924E+12,5000,3131,2110,6833.6,18710.5,7232.5,103069.2,54795.4,6616.4,0,0,10,2,371000
25.55126835,-80.3826708,3.06924E+12,5000,2552,2110,6822.7,18665.1,7214.2,103038.6,54774.2,6566.7,0,0,10,2,331000
25.55126997,-80.38251995,3.06924E+12,5000,2605,2110,6812.1,18619.8,7196.2,103007.9,54753,6517.1,0,0,9,2,320000
25.55127186,-80.38236908,3.06924E+12,5001,2176,2590,6801.9,18575.5,7178.5,102977.3,54731.8,6467.4,0,0,7,2,298000
25.55127679,-80.38190081,3.06924E+12,5165,2552,2590,6772.4,18433.2,7125.3,102881.9,54666,6312.3,0,0,4,2,332400
25.55127827,-80.38174479,3.06924E+12,5170,2176,2495,6763.3,18386.4,7108.3,102850.3,54644.2,6260.9,0,0,4,2,301000
25.55127993,-80.38158861,3.06924E+12,5170,2552,506,6754.6,18339.6,7091.6,102818.6,54622.5,6209.5,0,0,5,2,327000
25.55128158,-80.38143237,3.06924E+12,5170,2605,9150,6746.3,18292.8,7075.3,102787,54600.8,6158,0,0,7,2,324500
25.55128321,-80.38127604,3.06924E+12,5170,3414,6880,6738.4,18246,7059.3,102755.4,54579.2,6106.5,0,0,2,2,374000
25.55128484,-80.38111962,3.06924E+12,5170,2176,110,6730.9,18199.1,7043.7,102723.8,54557.5,6055,0,0,4,2,301000
25.55128742,-80.38096327,3.06924E+12,5159,3131,4585,6723.7,18155.5,7028.2,102692,54535.8,6004.4,0,0,5,2,367000
25.55130284,-80.38075227,3.06924E+12,8681,2552,2110,6709.2,18084.4,6995.2,102621.2,54487.6,5887.1,0,0,7,2,337000
25.55192292,-80.37377563,3.06018E+12,5000,1675,0,6608.4,16131,4865.8,101091,53395.9,3639.3,6,0,7,2,235000
25.55192385,-80.37362391,3.06018E+12,5000,2104,475,6619.6,16087.2,4818.3,101061.2,53377,3589.2,11,0,8,2,240000
25.5527025,-80.37909027,3.06018E+12,6023,2803,2240,6176.2,17813.8,6387.1,101911.4,53822.6,5377.6,1,0,6,4,362900
25.55287647,-80.3790983,3.06018E+12,5128,2159,3465,6118.4,17840.5,6330.8,101865.9,53770.1,5379.3,1,0,4,4,287900
25.55303594,-80.37910221,3.06018E+12,5134,2287,1722,6060.5,17867.8,6274.4,101820.4,53717.5,5381.1,1,0,12,4,349900
25.55307806,-80.38047321,3.06913E+12,6019,2170,198,6059.4,18286.9,6366.2,102079.4,53882.2,5842.6,0,0,12,4,307400
25.55313027,-80.38066555,3.06913E+12,6018,1735,198,6049.6,18355.1,6367.4,102099.8,53890.4,5896.3,0,0,10,4,265000
25.55317823,-80.38085736,3.06913E+12,6017,1735,198,6040.5,18419.6,6369.4,102124.1,53900.3,5959.4,0,0,10,4,264800
25.55319556,-80.3791062,3.06018E+12,5141,2114,3574,6002.5,17895.4,6218.1,101774.8,53664.9,5381.6,1,0,3,4,285900
25.55322388,-80.38105076,3.06913E+12,6018,2170,198,6037.1,18483.8,6372.1,102148.3,53910.2,6022.2,0,0,11,4,297900
25.55329846,-80.38143876,3.06913E+12,6441,1735,3768,6033.3,18605.4,6386.8,102201,53936.8,6141.9,0,0,8,4,271900
25.55330502,-80.38056451,3.06913E+12,6771,2170,198,6006.3,18318.5,6309.1,102032.5,53828,5843.2,0,0,10,4,291600
25.55332368,-80.37843298,3.06018E+12,4942,2481,3200,5953.3,17721,6128.5,101605.2,53534.3,5160.4,0,0,11,4,356700
25.55335538,-80.37911026,3.06018E+12,5147,2492,2391,5944.4,17923.2,6161.6,101729.2,53612.2,5382,1,0,5,4,334900
25.55340962,-80.38094075,3.06913E+12,6993,2172,198,5972.8,18458.8,6297.8,102068.4,53833.2,5969.9,0,0,8,4,282000
25.5534443,-80.38055908,3.06913E+12,6410,2170,198,5949.2,18346.9,6252.1,101985.6,53773.8,5843.8,0,0,9,4,292900
25.55347943,-80.38143699,3.06913E+12,6431,1735,2646,5970.1,18620.6,6326.7,102150.9,53878.9,6141.9,0,0,7,4,259900
25.55348446,-80.39099077,3.06913E+12,18750,1220,2430,7138.8,21468.6,7913.7,104051.8,55212.2,8735.1,13,0,12,2,225000
25.55351544,-80.37911431,3.06018E+12,5153,1931,2975,5886.3,17951.2,6105.2,101683.5,53559.5,5382.5,1,0,5,4,288900
25.55363197,-80.38103778,3.06913E+12,6485,2182,12268,5878.2,18536.4,6218.4,102022.8,53763.6,6029.5,0,0,7,4,282000
25.55364717,-80.38048024,3.06913E+12,6004,1789,198,5855.2,18375.3,6165.7,101919.1,53693.8,5844.4,0,0,12,4,272900
25.55364809,-80.38066657,3.06913E+12,6001,1748,198,5860.3,18431.3,6178.6,101947.4,53711.8,5907.4,0,0,12,4,261200
25.55365165,-80.3814434,3.06913E+12,6075,1735,3360,5911.2,18650.7,6272.4,102108.5,53827.4,6142.6,0,0,10,4,262000
25.55371069,-80.3748126,3.06018E+12,5000,2104,2232,5925.4,16739.6,5015.5,100777.4,52939.4,3957.7,11,0,6,2,238000
25.55372617,-80.37529464,3.06018E+12,6317,2063,33888,5889.1,16878.2,5173.7,100867.5,52990.8,4118.2,11,0,8,2,246000
25.55380385,-80.3787035,3.06018E+12,5003,2491,440,5778.8,17881.3,5974.4,101519.3,53409.8,5247,0,0,12,4,350000
25.55380534,-80.37844239,3.06018E+12,5003,2491,2310,5778,17805.7,5956.9,101467.1,53374.8,5161.1,0,0,12,4,345400
25.55404495,-80.38144984,3.06913E+12,6788,2182,2646,5759.9,18712.2,6137.2,102009.2,53700.2,6137.6,0,0,7,4,283700
25.55405441,-80.38085495,3.06913E+12,6000,1735,198,5721.6,18554.1,6057.5,101867.8,53602.8,5968.1,0,0,7,4,259000
25.55405666,-80.38067291,3.06913E+12,6000,1735,198,5712.6,18501.1,6037.5,101830.5,53577,5908.1,0,0,7,4,259000
25.5540568,-80.38103775,3.06913E+12,6001,1735,2646,5730.8,18607.1,6077.7,101904.8,53628.2,6028.1,0,0,8,4,268000
25.55406075,-80.38049021,3.06913E+12,6045,2170,198,5705.2,18455.1,6018.7,101793.4,53551.8,5846.1,0,0,11,4,297900
25.55430026,-80.37349153,3.06018E+12,5000,2620,0,5798.7,16483.1,4570.7,100341.9,52563.2,3544.2,6,0,11,2,305000
25.55453798,-80.37709464,3.06018E+12,5000,2138,0,5529.6,17541.9,5626.8,100985.9,52954.4,4705.9,6,0,10,2,264000
25.55454553,-80.3763363,3.06018E+12,5000,2802,0,5549.6,17326.7,5467,100833.5,52853.3,4455.8,11,0,3,2,280000
25.5546858,-80.37588397,3.06018E+12,5000,2063,0,5517.8,17223.7,5313.1,100703.4,52748.1,4306,11,0,11,2,245000
25.55470105,-80.37914001,3.06018E+12,9946,2035,14600,5397.7,18137,5649.7,101350,53148.4,5352,0,0,3,4,299000
25.55482897,-80.37634562,3.06018E+12,5650,2620,0,5442.1,17378.5,5459.6,100758.9,52763.5,4456.2,11,0,4,2,258000
25.55518937,-80.37807807,3.06018E+12,5325,2481,10980,5260.7,17950.6,5428.9,100991.8,52859.2,5050.2,0,0,11,4,350000
25.55519937,-80.37519405,3.06018E+12,5000,1675,922,5349.9,17132.4,5091.7,100413.2,52475.1,4100.8,6,0,6,2,235000
25.55543612,-80.37803418,3.06018E+12,7508,1095,0,5169.1,17970.6,5332.5,100900.3,52762.6,5020,12,0,7,2,150000
25.55588055,-80.37495717,3.06018E+12,7500,1381,1832,5122.1,17186.8,4983.3,100162,52213.1,4007.5,33,0,7,2,142000
25.55792621,-80.38065735,3.06913E+12,11200,2427,1086,4317.6,19162.6,4717.5,100710.2,52294.8,5860.8,8,0,7,2,225000
25.55804036,-80.37690166,3.06018E+12,8156,1217,0,4237.6,18146.7,4329,99916.7,51739.9,4636.9,13,0,8,2,160000
25.55872962,-80.37717546,3.06018E+12,7150,2256,2200,3985,18364.6,4101.9,99776.8,51552.5,4723.6,44,0,10,2,195000
25.55913912,-80.38180363,3.06913E+12,10310,1902,6528,3979.4,19718.6,4494.5,100592.9,52060.4,6227.6,25,0,9,2,2.00E+05
25.55925623,-80.37277274,3.06018E+12,8268,970,1335,4191.4,17283.2,3717.5,98747.6,50807.3,3254.5,27,0,9,2,119500
25.55933367,-80.38395704,3.06913E+12,7500,1211,728,4169.3,20370.1,4837.5,100985.7,52314.1,6944.6,6,0,6,2,174900
25.55978607,-80.38307567,3.06913E+12,9130,939,2028,3894.3,20205.7,4532.1,100677.3,52033.6,6662.6,56,0,9,2,85000
25.55986803,-80.37325199,3.06018E+12,7950,854,0,3925.8,17545.8,3520.4,98665.8,50663.8,3413.5,7,0,12,2,160000
25.56113313,-80.38209254,3.06913E+12,10500,1274,980,3291.9,20184.7,3920.3,100067.4,51424.7,6340.8,8,0,11,2,180000
25.56152163,-80.38142214,3.06913E+12,10500,1378,4338,3095.7,20084.6,3685.5,99828.5,51211.7,6118.6,22,0,7,2,195000
25.56153576,-80.37819799,3.06018E+12,8025,1271,1200,2962.2,19219.4,3208,99179.5,50770.4,5042.6,44,0,8,2,134900
25.56234865,-80.38231306,3.06913E+12,9350,1447,935,2929.5,20497.9,3635.7,99779.3,51074.5,6410.3,4,0,10,2,210000
25.56369606,-80.37251188,3.06018E+12,8025,1685,0,2871.8,18230,2106.2,97404.7,49284.4,3152.6,10,0,5,2,210000
25.56698534,-80.37939142,3.06007E+12,7500,952,1091,1010.1,20745.6,1793.5,97871.3,49144.4,5439.9,18,0,8,2,148000
25.53780688,-80.36690247,3.06019E+12,5063,1856,0,12183.1,12092.6,6859.8,104023.5,57475.2,403.3,12,0,6,2,220000
25.53852874,-80.36620334,3.06019E+12,5031,2526,0,12007.9,11944.5,6529.4,103677.6,57155.1,355.8,12,0,7,2,275000
25.53866628,-80.36620388,3.06019E+12,5049,2145,0,11960.6,11959.1,6483,103635.9,57107.5,380.5,12,0,6,2,255000
25.53917981,-80.36709367,3.06019E+12,9248,2706,6870,11665.2,12293.6,6405.3,103621.2,56992.9,720.3,12,0,9,2,3.00E+05
25.53928939,-80.36785959,3.06019E+12,5562,2526,2304,11573.9,12542.6,6502.9,103745.9,57058.5,962.1,11,0,8,2,294000
25.53993199,-80.36518923,3.06019E+12,5300,2050,0,11629.9,11801.2,5915.8,103058.7,56549.1,309.2,11,0,6,2,245000
25.54022783,-80.36485696,3.06019E+12,7834,1856,0,11568.5,11739.7,5775.7,102905.8,56413.6,268.6,11,0,12,2,235000
25.54160131,-80.37137909,3.06019E+12,5035,2530,0,10445.7,13932.6,6436.7,103699.3,56631,2403.7,10,0,10,2,283500
25.54194798,-80.3647601,3.06019E+12,6904,1936,3075,11014.5,11924.9,5183.7,102365.4,55810.7,459.4,11,0,6,2,233000
25.54220478,-80.36764185,3.06019E+12,5000,1859,0,10574.6,12847.5,5540,102823.2,56017.2,1381.8,10,0,9,2,225000
25.54228643,-80.36433347,3.06019E+12,6111,2530,0,10957,11838.6,5022.2,102190.6,55655.8,360.4,11,0,5,2,285000
25.54229099,-80.36964881,3.06019E+12,5251,1671,0,10357.3,13459.4,5901.7,103183.2,56222.5,1989.4,11,0,4,2,230000
25.54270048,-80.36751959,3.06019E+12,5002,1936,0,10418.7,12869.4,5365.5,102650.7,55832.7,1404.2,10,0,7,2,235000
25.54274297,-80.3697525,3.06019E+12,7482,2754,36846,10184.8,13545.4,5772.3,103049,56064.4,2079.1,10,0,1,2,317500
25.54275811,-80.36706391,3.06019E+12,5000,1671,0,10452.7,12729.8,5270,102551.6,55765.2,1261.5,10,0,7,2,225000
25.54342603,-80.36363796,3.06019E+12,5046,2076,0,10691,11761.6,4570.8,101731.6,55210.6,210.6,11,0,6,2,248000
25.54343395,-80.36444935,3.06019E+12,5531,2076,0,10566.9,12005.1,4671.8,101879.5,55292.7,468.6,11,0,11,2,253000
25.54356238,-80.36361134,3.06019E+12,5046,2076,0,10651,11772.9,4520.8,101684.9,55160.1,210.2,11,0,8,2,250000
25.54369858,-80.36977696,3.06019E+12,5750,1859,3053,9855.4,13670.4,5510,102772.6,55745.2,2196.6,11,0,6,2,255000
25.54369912,-80.36358555,3.06019E+12,5046,2076,2138,10610.8,11784.9,4470.9,101638.4,55109.6,210.2,11,0,4,2,225000
25.54397408,-80.36977782,3.06019E+12,5750,2076,0,9759.3,13705.8,5432.3,102690.4,55650.9,2222.5,11,0,5,2,252500
25.54411181,-80.36977848,3.06019E+12,5750,1859,2304,9711.3,13723.9,5393.8,102649.3,55603.8,2233.7,11,0,11,2,250000
25.54420875,-80.36396975,3.06019E+12,5636,1671,0,10381.6,11992.5,4319.7,101534.7,54941.5,383.5,11,0,4,2,240000
25.54422521,-80.36427352,3.06019E+12,4719,2264,950,10343.5,12088.6,4362.3,101592.3,54973.4,485.7,10,0,8,2,245000
25.544612,-80.36696573,3.06019E+12,5800,2311,4233,9847.4,12944.3,4690.4,101976.7,55128.6,1357.7,10,0,3,2,290000
25.54476752,-80.36575059,3.06019E+12,5000,2575,0,9956.6,12594.6,4427.7,101708.7,54952,962.6,10,0,5,2,280000
25.54544477,-80.36727296,3.06019E+12,5000,2311,2208,9531.7,13153.3,4506.2,101787,54878,1480.3,10,0,2,2,235500
25.54545651,-80.36773089,3.06019E+12,6470,2311,2170,9463.9,13289.1,4597.5,101870.9,54921.3,1629.9,10,0,6,2,260000
25.54573047,-80.3657588,3.06019E+12,5000,2311,4917,9637.7,12743.8,4133.7,101420.3,54620.6,983.9,10,0,5,2,273000
25.54586276,-80.3665182,3.06019E+12,5000,2207,0,9489.7,12990.6,4237.1,101521.3,54654.3,1232.5,10,0,10,2,239000
25.54654838,-80.36694728,3.06019E+12,5000,2575,0,9204.6,13225.8,4123.1,101395.3,54463.7,1365.9,11,0,6,2,275000
25.54655439,-80.36618904,3.06019E+12,5000,2311,0,9306.4,13002.4,3969.5,101252.4,54381.4,1116.1,11,0,10,2,272000
25.5472362,-80.3669539,3.06019E+12,5000,1928,0,8975.6,13338.9,3930.1,101190.3,54227.8,1357.5,12,0,11,2,205000
25.5475048,-80.36398406,3.06019E+12,5892,2575,0,9321.6,12525.9,3259.7,100544.5,53801.1,400,11,0,11,2,275000
25.54794551,-80.36544738,3.06019E+12,5800,2311,1536,8960.4,13017.8,3424.1,100702.4,53826.4,853.1,11,0,2,2,250000
25.55194631,-80.36425307,3.06018E+12,6886,1815,0,7925.2,13459.6,2069.9,99266.3,52311,472.7,12,0,7,2,225000
25.55195178,-80.36171564,3.06017E+12,6723,2094,0,8441.5,12789.1,1512.7,98797.5,52055,258,8,0,3,2,262500
25.552804,-80.36671254,3.06018E+12,5501,1887,376,7215.5,14290,2562.9,99474.6,52285.9,1275.6,6,0,5,2,224000
25.55293098,-80.36775385,3.06018E+12,5000,1815,0,7005,14604.8,2858.4,99637.6,52359.9,1624.5,10,0,6,2,220000
25.55305994,-80.36002915,3.06017E+12,5642,2672,0,8519.3,12611,860.8,98144.7,51487.2,833.2,6,0,6,2,304400
25.55313764,-80.36606176,3.06018E+12,8503,2035,880,7241.6,14178.6,2322.4,99229.6,52063.6,1067.9,0,0,12,4,309000
25.55334567,-80.36618692,3.06018E+12,8531,2035,880,7125.1,14267.2,2323.2,99214.3,52022.9,1092.6,0,0,12,4,299900
25.55342687,-80.36643265,3.06018E+12,8541,2035,880,7058.9,14348.6,2377.7,99221.2,52022.9,1185.9,0,0,12,4,299900
25.55357525,-80.36451332,3.06018E+12,5000,1836,0,7401,13880.2,1815,98832.1,51772.3,588.4,12,0,12,2,232000
25.55363381,-80.36174928,3.06017E+12,5250,2741,1505,7977.2,13169.9,1054.1,98300.8,51478.3,245.4,4,0,2,2,312000
25.55363629,-80.36359151,3.06018E+12,13181,2703,35663,7542.8,13606.9,1493.1,98612.1,51644.4,214.9,11,0,5,2,3.00E+05
25.55407965,-80.36223459,3.06017E+12,7107,2600,3600,7747.1,13403.7,1061.9,98246.3,51363.1,93.9,4,0,9,2,310000
25.55410952,-80.36681628,3.06018E+12,5000,1871,0,6790.5,14602,2436.1,99101.7,51831.8,1344.6,10,0,6,2,230000
25.55412751,-80.36428689,3.06018E+12,6300,1815,0,7289.3,13933,1641.9,98624.9,51567.7,483.4,11,0,12,2,230000
25.55424545,-80.36173627,3.06017E+12,5616,2741,41189,7816.6,13306.4,901.5,98113.2,51264.5,249.7,6,0,7,2,315000
25.55438288,-80.36173829,3.06017E+12,5612,1884,0,7780.4,13339.4,872.9,98072.3,51217.2,249.8,6,0,7,2,297000
25.55454018,-80.36753814,3.06018E+12,5000,1815,0,6537,14892.4,2625.8,99119.8,51775,1580.3,11,0,7,2,221000
25.55454647,-80.36693155,3.06018E+12,5000,1815,0,6645.9,14731.6,2431,99002.1,51704.5,1380.3,11,0,3,2,218000
25.55483385,-80.36550761,3.06018E+12,5000,1815,1536,6838.8,14417.8,1950.4,98645.7,51448.1,909.4,11,0,8,2,230000
25.55484185,-80.36438159,3.06018E+12,5032,1815,1188,7071.2,14126.5,1593.5,98429.7,51322.7,538.4,12,0,9,2,225000
25.55493811,-80.36173852,3.06017E+12,6021,2600,5504,7643.8,13469.9,758.5,97903.7,51022.5,250.2,6,0,2,2,310000
25.5551758,-80.33888109,3.66016E+12,4500,2283,2224,13751.4,8314.7,3536.2,93756.3,49106.8,7812.5,3,0,1,2,292000
25.55523121,-80.36794134,3.06018E+12,5250,1871,0,6251.8,15145.7,2711,98990.7,51583,1709.7,11,0,9,2,230000
25.5552733,-80.33941638,3.66016E+12,4500,2937,1901,13577.1,8441.9,3435.7,93815.9,49101.8,7636.4,3,0,11,2,320000
25.55528064,-80.33819816,3.66016E+12,5176,2581,1584,13911.1,8213.2,3717.5,93625.8,49043.8,8011.2,3,0,11,2,315000
25.55540407,-80.34490292,3.66016E+12,5250,1913,990,11943.3,9603.2,2249.3,94714.4,49395.1,5835.5,10,0,6,2,255000
25.5554318,-80.34218381,3.66016E+12,4000,2572,3502,12729.7,9027.1,2927.7,94237.8,49206.4,6737.1,3,0,3,2,315000
25.55543609,-80.34181984,3.66016E+12,4000,2283,2328,12835.7,8954,2992.1,94174.4,49182.6,6857.1,3,0,6,2,295000
25.55543748,-80.34169853,3.66016E+12,4000,2091,2242,12871,8929.9,3014.2,94153.3,49174.7,6897.1,3,0,8,2,288000
25.55573833,-80.34279128,3.66016E+12,5527,2283,5102,12493.3,9248.4,2913.1,94255.2,49159.9,6510,3,0,5,2,297000
25.55584542,-80.34346215,3.66016E+12,6039,1913,0,12280.2,9416.5,2744.7,94325,49142.6,6307.5,5,0,10,2,277000
25.5558703,-80.35743916,3.06017E+12,5000,1874,0,8485.3,12638.7,169.3,96825.1,50263.9,1705.8,11,0,6,4,255000
25.55601409,-80.34156774,3.66016E+12,4000,2572,2328,12802.3,9074.1,3230.6,93967.7,48992.2,6911.1,3,0,8,2,315000
25.5560613,-80.36178046,3.06017E+12,5848,2598,5999,7345.2,13752.8,635.5,97578.1,50639.8,248.3,6,0,8,2,310000
25.55611398,-80.34378192,3.66016E+12,5050,1913,4722,12144.3,9551.8,2692,94301.8,49068.3,6208.7,5,0,6,2,278000
25.55612326,-80.34155231,3.66016E+12,4000,2091,5102,12789.2,9102.9,3267.3,93931.2,48952.3,6916.8,3,0,5,2,295000
25.55620443,-80.34056192,3.66016E+12,4837,2944,1030,13093.3,8932.5,3443.4,93711.1,48823.5,7263.6,3,0,9,2,340000
25.55623717,-80.34122043,3.66016E+12,4260,2091,1901,12866.1,9071.9,3357.7,93836.2,48891,7023.5,3,0,6,2,285000
25.55630338,-80.34196108,3.66016E+12,4500,2937,2328,12638.5,9234.3,3256.5,93943.4,48911.1,6782.6,3,0,10,2,345000
25.55634326,-80.33939214,3.66016E+12,4500,2944,982,13421,8762.3,3730,93477.8,48714.9,7646.5,3,0,12,2,337900
25.55646974,-80.34118505,3.66016E+12,6006,2937,4035,12832.7,9117.5,3430.8,93765.6,48792.7,7034.8,3,0,10,2,350000
25.55651062,-80.3400494,3.66016E+12,4500,2944,982,13198.6,8932.1,3644.1,93537.8,48693.7,7430.8,3,0,6,2,325000
25.5565195,-80.34508922,3.66016E+12,5050,1913,0,11694.5,9945.8,2381.9,94404.7,49013.7,5779.8,5,0,4,2,263000
25.55652121,-80.34546261,3.66016E+12,9975,2789,2944,11548.3,10010.3,2284,94459,49036.2,5613.1,10,0,5,2,365000
25.55671372,-80.36905073,3.06018E+12,6740,2484,0,5611.3,15749,3007.4,98767,51217.4,2035.6,9,0,7,2,299000
25.55674543,-80.34601532,3.66016E+12,6843,2789,2208,11378.9,10205.3,2159.7,94507.3,49018.2,5439,10,0,11,2,350000
25.55675808,-80.34292855,3.66016E+12,5050,1913,0,12278.2,9557.3,3036,93967.5,48808.8,6465.3,10,0,4,2,259000
25.55676426,-80.36177678,3.06017E+12,5001,2094,1663,7179.9,13927.9,615.8,97370.8,50400.9,254.2,7,0,6,2,282000
25.55683335,-80.35742722,3.06017E+12,5000,1862,0,8256,12858.7,518.8,96533,49927.5,1714.3,11,0,7,4,268000
25.55684484,-80.35667173,3.06017E+12,5000,1811,0,8443.2,12672,534.1,96389.3,49851.4,1963.3,11,0,4,4,262500
25.55685272,-80.35616859,3.06017E+12,6000,1811,0,8569.3,12549.5,563.4,96300.5,49815.3,2112.1,11,0,12,4,260000
25.55689427,-80.34595277,3.66016E+12,5253,2493,4188,11369,10233.5,2227.5,94459.1,48968.2,5464.6,10,0,7,2,332000
25.55705726,-80.370568,3.06018E+12,6000,1751,0,5235.1,16233.6,3534.5,98960.5,51272.8,2561,9,0,7,2,230000
25.55706516,-80.36965613,3.06018E+12,6000,2484,0,5385.3,15993.9,3234.3,98780.9,51160.8,2260.5,9,0,8,2,298000
25.55707444,-80.36854648,3.06018E+12,6000,1935,4800,5584.3,15704.4,2868.5,98563,51026.5,1894.8,9,0,12,2,250000
25.55719413,-80.36176788,3.06017E+12,5821,3193,5581,7085.3,14029.4,625.8,97237.1,50247.4,257.5,3,0,6,2,350000
25.55724978,-80.35713447,3.06017E+12,5000,1862,29472,8231.8,12883.6,674.3,96353,49754.2,1812.9,11,0,10,4,297000
25.5573073,-80.34284897,3.66016E+12,5154,2493,2208,12214.2,9699.4,3154.1,93782.6,48606.4,6493.9,10,0,10,2,320000
25.55732087,-80.37186889,3.06018E+12,7110,2096,4800,4958.4,16634.2,3947.6,99133.9,51340,2983.6,0,0,3,4,298000
